Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,MD,Maryland,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,784",29.9,28.4,31.4,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,24,BO1,CAT1,GENHLTH,RESP058,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,496",11.5,10.4,12.6,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,24,BO1,CAT1,GENHLTH,RESP059,"(39.29058096400047, -76.60926011099963)"
2014,MD,Maryland,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,530,2.7,2.3,3.2,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,24,BO1,CAT1,GENHLTH,RESP060,"(39.29058096400047, -76.60926011099963)"
2014,MA,Massachusetts,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"3,299",24,23,25.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,25,BO1,CAT1,GENHLTH,RESP056,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"5,331",34.5,33.3,35.7,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,25,BO1,CAT1,GENHLTH,RESP057,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"4,355",27,25.9,28.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,25,BO1,CAT1,GENHLTH,RESP058,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,840",10.5,9.7,11.3,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,25,BO1,CAT1,GENHLTH,RESP059,"(42.27687047000046, -72.08269067499964)"
2014,MA,Massachusetts,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,789,4,3.5,4.5,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,25,BO1,CAT1,GENHLTH,RESP060,"(42.27687047000046, -72.08269067499964)"
2014,MI,Michigan,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,335",15.6,14.6,16.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,26,BO1,CAT1,GENHLTH,RESP056,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,994",34.8,33.5,36.1,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,26,BO1,CAT1,GENHLTH,RESP057,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,692",32.8,31.5,34.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,26,BO1,CAT1,GENHLTH,RESP058,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,027",11.8,10.9,12.7,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,26,BO1,CAT1,GENHLTH,RESP059,"(44.6613195430005, -84.71439026999968)"
2014,MI,Michigan,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,406,5,4.4,5.6,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,26,BO1,CAT1,GENHLTH,RESP060,"(44.6613195430005, -84.71439026999968)"
2014,MN,Minnesota,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"3,209",20.2,19.4,20.9,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,27,BO1,CAT1,GENHLTH,RESP056,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"6,207",37.5,36.6,38.4,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,27,BO1,CAT1,GENHLTH,RESP057,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"4,880",30.3,29.4,31.2,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,27,BO1,CAT1,GENHLTH,RESP058,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,570",9.3,8.8,9.9,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,27,BO1,CAT1,GENHLTH,RESP059,"(46.35564873600049, -94.79420050299967)"
2014,MN,Minnesota,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,509,2.7,2.4,3,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,27,BO1,CAT1,GENHLTH,RESP060,"(46.35564873600049, -94.79420050299967)"
2014,MS,Mississippi,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,520,16,14.3,17.7,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,28,BO1,CAT1,GENHLTH,RESP056,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,126",28.3,26.3,30.2,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,28,BO1,CAT1,GENHLTH,RESP057,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,426",33.7,31.7,35.8,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,28,BO1,CAT1,GENHLTH,RESP058,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,725,14.5,13.1,15.9,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,28,BO1,CAT1,GENHLTH,RESP059,"(32.745510099000455, -89.53803082499968)"
2014,MS,Mississippi,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,386,7.5,6.5,8.5,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,28,BO1,CAT1,GENHLTH,RESP060,"(32.745510099000455, -89.53803082499968)"
2014,MO,Missouri,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,008",18,16.5,19.4,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,29,BO1,CAT1,GENHLTH,RESP056,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,184",34,32.3,35.7,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,29,BO1,CAT1,GENHLTH,RESP057,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,278",31.1,29.5,32.8,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,29,BO1,CAT1,GENHLTH,RESP058,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,101",11.9,10.8,12.9,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,29,BO1,CAT1,GENHLTH,RESP059,"(38.635790776000476, -92.56630005299968)"
2014,MO,Missouri,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,494,5,4.3,5.7,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,29,BO1,CAT1,GENHLTH,RESP060,"(38.635790776000476, -92.56630005299968)"
2014,MT,Montana,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,346",20.2,18.9,21.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,30,BO1,CAT1,GENHLTH,RESP056,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,402",34.3,32.7,35.9,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,30,BO1,CAT1,GENHLTH,RESP057,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,357",30,28.5,31.6,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,30,BO1,CAT1,GENHLTH,RESP058,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,955,11.1,10,12.2,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,30,BO1,CAT1,GENHLTH,RESP059,"(47.06652897200047, -109.42442064499971)"
2014,MT,Montana,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,414,4.3,3.7,5,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,30,BO1,CAT1,GENHLTH,RESP060,"(47.06652897200047, -109.42442064499971)"
2014,NE,Nebraska,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"3,867",19.3,18.4,20.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,31,BO1,CAT1,GENHLTH,RESP056,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"7,984",36.5,35.4,37.5,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,31,BO1,CAT1,GENHLTH,RESP057,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"7,017",31.1,30.1,32.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,31,BO1,CAT1,GENHLTH,RESP058,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"2,541",9.9,9.3,10.5,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,31,BO1,CAT1,GENHLTH,RESP059,"(41.6410409880005, -99.36572062299967)"
2014,NE,Nebraska,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,961,3.3,3,3.7,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,31,BO1,CAT1,GENHLTH,RESP060,"(41.6410409880005, -99.36572062299967)"
2014,NV,Nevada,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,198",29.1,26.9,31.4,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,32,BO1,CAT1,GENHLTH,RESP057,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,168",33.9,31.4,36.3,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,32,BO1,CAT1,GENHLTH,RESP058,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,516,13.8,12,15.6,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,32,BO1,CAT1,GENHLTH,RESP059,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,658,18.6,16.5,20.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,32,BO1,CAT1,GENHLTH,RESP056,"(39.493240390000494, -117.07184056399967)"
2014,NV,Nevada,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,216,4.7,3.7,5.7,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,32,BO1,CAT1,GENHLTH,RESP060,"(39.493240390000494, -117.07184056399967)"
2014,NH,New Hampshire,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,238",21.1,19.6,22.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,33,BO1,CAT1,GENHLTH,RESP056,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,313",38.9,37.2,40.7,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,33,BO1,CAT1,GENHLTH,RESP057,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,676",26.3,24.7,27.9,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,33,BO1,CAT1,GENHLTH,RESP058,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,663,9.8,8.7,10.9,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,33,BO1,CAT1,GENHLTH,RESP059,"(43.65595011300047, -71.50036091999965)"
2014,NH,New Hampshire,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,281,3.9,3.2,4.5,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,33,BO1,CAT1,GENHLTH,RESP060,"(43.65595011300047, -71.50036091999965)"
2014,NJ,New Jersey,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"2,543",20.5,19.4,21.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,34,BO1,CAT1,GENHLTH,RESP056,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"4,251",32.1,30.8,33.3,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,34,BO1,CAT1,GENHLTH,RESP057,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,906",30.6,29.4,31.8,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,34,BO1,CAT1,GENHLTH,RESP058,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,730",13.2,12.3,14.1,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,34,BO1,CAT1,GENHLTH,RESP059,"(40.13057004800049, -74.27369128799967)"
2014,NJ,New Jersey,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,570,3.7,3.2,4.1,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,34,BO1,CAT1,GENHLTH,RESP060,"(40.13057004800049, -74.27369128799967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,469",17.4,16.1,18.6,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP056,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,614",27.9,26.5,29.4,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP057,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,912",34,32.5,35.6,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP058,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,333",14.5,13.4,15.6,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP059,"(34.52088095200048, -106.24058098499967)"
2014,NM,New Mexico,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,587,6.2,5.4,6.9,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,35,BO1,CAT1,GENHLTH,RESP060,"(34.52088095200048, -106.24058098499967)"
2014,NY,New York,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,326",19.9,18.7,21.2,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,36,BO1,CAT1,GENHLTH,RESP056,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,197",31.2,29.8,32.6,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,36,BO1,CAT1,GENHLTH,RESP057,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,080",31.7,30.2,33.1,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,36,BO1,CAT1,GENHLTH,RESP058,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,843,12.3,11.2,13.3,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,36,BO1,CAT1,GENHLTH,RESP059,"(42.82700103200045, -75.54397042699964)"
2014,NY,New York,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,356,4.9,4.2,5.6,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,36,BO1,CAT1,GENHLTH,RESP060,"(42.82700103200045, -75.54397042699964)"
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,262",19,17.8,20.1,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,37,BO1,CAT1,GENHLTH,RESP056,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,221",31.7,30.4,33,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,37,BO1,CAT1,GENHLTH,RESP057,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,238",30.4,29.1,31.7,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,37,BO1,CAT1,GENHLTH,RESP058,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,060",13.5,12.6,14.4,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,37,BO1,CAT1,GENHLTH,RESP059,"(35.466220975000454, -79.15925046299964)"
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,475,5.5,4.9,6.1,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,37,BO1,CAT1,GENHLTH,RESP060,"(35.466220975000454, -79.15925046299964)"
2014,ND,North Dakota,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,243",17.9,16.4,19.4,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,38,BO1,CAT1,GENHLTH,RESP056,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,781",36.9,35.1,38.7,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,38,BO1,CAT1,GENHLTH,RESP057,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,534",31.1,29.5,32.8,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,38,BO1,CAT1,GENHLTH,RESP058,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,898,11,9.9,12.1,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,38,BO1,CAT1,GENHLTH,RESP059,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,278,3.1,2.6,3.7,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,38,BO1,CAT1,GENHLTH,RESP060,"(47.47531977900047, -100.11842104899966)"
2014,OH,Ohio,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,689",18.2,17,19.4,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,39,BO1,CAT1,GENHLTH,RESP056,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"3,499",32.4,31,33.8,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,39,BO1,CAT1,GENHLTH,RESP057,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,425",31.5,30.2,32.9,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,39,BO1,CAT1,GENHLTH,RESP058,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,643",13.1,12.1,14,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,39,BO1,CAT1,GENHLTH,RESP059,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,651,4.8,4.2,5.4,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,39,BO1,CAT1,GENHLTH,RESP060,"(40.06021014100048, -82.40426005599966)"
2014,OK,Oklahoma,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,209",16.3,15.3,17.4,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,40,BO1,CAT1,GENHLTH,RESP056,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,513",30.6,29.3,31.8,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,40,BO1,CAT1,GENHLTH,RESP057,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"2,749",32.6,31.4,33.9,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,40,BO1,CAT1,GENHLTH,RESP058,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,293",14.1,13.1,15,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,40,BO1,CAT1,GENHLTH,RESP059,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,667,6.4,5.8,7,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,40,BO1,CAT1,GENHLTH,RESP060,"(35.47203135600046, -97.52107021399968)"
2014,OR,Oregon,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,999,20.4,18.9,22,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,41,BO1,CAT1,GENHLTH,RESP056,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,786",33.7,32,35.4,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,41,BO1,CAT1,GENHLTH,RESP057,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,547",30.3,28.6,32,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,41,BO1,CAT1,GENHLTH,RESP058,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,599,11.1,9.9,12.2,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,41,BO1,CAT1,GENHLTH,RESP059,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,275,4.6,3.9,5.2,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,41,BO1,CAT1,GENHLTH,RESP060,"(44.56744942400047, -120.15503132599969)"
2014,PA,Pennsylvania,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,850",18.7,17.7,19.8,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,42,BO1,CAT1,GENHLTH,RESP056,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"3,552",34.2,32.9,35.5,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,42,BO1,CAT1,GENHLTH,RESP057,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,447",30,28.8,31.2,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,42,BO1,CAT1,GENHLTH,RESP058,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,530",12.7,11.8,13.5,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,42,BO1,CAT1,GENHLTH,RESP059,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,544,4.4,3.9,5,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,42,BO1,CAT1,GENHLTH,RESP060,"(40.79373015200048, -77.86070029399963)"
2014,RI,Rhode Island,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,235",18.9,17.6,20.3,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,44,BO1,CAT1,GENHLTH,RESP056,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"2,258",36.8,35,38.5,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,44,BO1,CAT1,GENHLTH,RESP057,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,862",29.1,27.5,30.7,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,44,BO1,CAT1,GENHLTH,RESP058,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,809,11.7,10.6,12.8,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,44,BO1,CAT1,GENHLTH,RESP059,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,271,3.5,2.9,4.2,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,44,BO1,CAT1,GENHLTH,RESP060,"(41.70828019300046, -71.52247031399963)"
2014,SC,South Carolina,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"1,728",17.7,16.7,18.7,1,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,45,BO1,CAT1,GENHLTH,RESP056,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"3,380",32,30.8,33.3,2,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,45,BO1,CAT1,GENHLTH,RESP057,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,416",30.5,29.3,31.7,3,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,45,BO1,CAT1,GENHLTH,RESP058,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,631",13.4,12.5,14.2,4,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,45,BO1,CAT1,GENHLTH,RESP059,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,835,6.4,5.8,6.9,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,45,BO1,CAT1,GENHLTH,RESP060,"(33.998821303000454, -81.04537120699968)"
